county,NAME,RESP_DATE,CRRALL,CRRINT,DRRALL,DRRINT
039,Elbert County,2020-04-15,0.572,0.548,0.004,0.003
041,El Paso County,2020-04-15,0.576,0.555,0.006,0.003
043,Fremont County,2020-04-15,0.521,0.336,0.005,0.002
045,Garfield County,2020-04-15,0.493,0.483,0.009,0.004
047,Gilpin County,2020-04-15,0.325,0.319,0.003,0.002
049,Grand County,2020-04-15,0.066,0.065,0.002,0.002
051,Gunnison County,2020-04-15,0.25,0.241,0.006,0.002
053,Hinsdale County,2020-04-15,0.052,0.051,0.001,0.001
055,Huerfano County,2020-04-15,0.251,0.15,0.003,0.003
057,Jackson County,2020-04-15,0.066,0.051,0,0
059,Jefferson County,2020-04-15,0.642,0.628,0.005,0.004
061,Kiowa County,2020-04-15,0.312,0.165,0.002,0.001
063,Kit Carson County,2020-04-15,0.384,0.324,0.005,0.003
065,Lake County,2020-04-15,0.333,0.314,0.007,0.004
067,La Plata County,2020-04-15,0.422,0.416,0.006,0.004
069,Larimer County,2020-04-15,0.549,0.539,0.005,0.003
071,Las Animas County,2020-04-15,0.372,0.174,0.002,0.001
073,Lincoln County,2020-04-15,0.243,0.144,0.002,0.001
075,Logan County,2020-04-15,0.524,0.376,0.005,0.002
077,Mesa County,2020-04-15,0.555,0.518,0.017,0.003
079,Mineral County,2020-04-15,0.145,0.142,0.004,0.004
081,Moffat County,2020-04-15,0.402,0.37,0.014,0.004
083,Montezuma County,2020-04-15,0.435,0.423,0.008,0.002
085,Montrose County,2020-04-15,0.508,0.403,0.003,0.002
087,Morgan County,2020-04-15,0.473,0.418,0.008,0.003
089,Otero County,2020-04-15,0.454,0.3,0.007,0.002
091,Ouray County,2020-04-15,0.289,0.286,0.003,0.003
093,Park County,2020-04-15,0.211,0.209,0.002,0.001
095,Phillips County,2020-04-15,0.571,0.396,0.012,0.001
097,Pitkin County,2020-04-15,0.24,0.238,0.004,0.003
099,Prowers County,2020-04-15,0.381,0.264,0.013,0.002
101,Pueblo County,2020-04-15,0.501,0.368,0.007,0.002
103,Rio Blanco County,2020-04-15,0.284,0.278,0.009,0.007
105,Rio Grande County,2020-04-15,0.371,0.209,0.005,0.001
107,Routt County,2020-04-15,0.223,0.219,0.005,0.004
109,Saguache County,2020-04-15,0.139,0.088,0.003,0.003
111,San Juan County,2020-04-15,0.067,0.067,0.001,0.001
113,San Miguel County,2020-04-15,0.176,0.172,0.004,0.003
115,Sedgwick County,2020-04-15,0.442,0.167,0.003,0.001
117,Summit County,2020-04-15,0.133,0.133,0.002,0.002
119,Teller County,2020-04-15,0.393,0.388,0.003,0.003
121,Washington County,2020-04-15,0.485,0.184,0.004,0.001
123,Weld County,2020-04-15,0.517,0.483,0.006,0.003
125,Yuma County,2020-04-15,0.547,0.206,0.006,0.002
001,Adams County,2020-04-16,0.544,0.508,0.004,0.003
003,Alamosa County,2020-04-16,0.423,0.333,0.004,0.001
005,Arapahoe County,2020-04-16,0.594,0.571,0.004,0.003
007,Archuleta County,2020-04-16,0.258,0.256,0.002,0.002
009,Baca County,2020-04-16,0.353,0.157,0.003,0.002
011,Bent County,2020-04-16,0.475,0.167,0.002,0.001
013,Boulder County,2020-04-16,0.612,0.601,0.004,0.003
014,Broomfield County,2020-04-16,0.616,0.611,0.003,0.002
015,Chaffee County,2020-04-16,0.411,0.39,0.004,0.004
017,Cheyenne County,2020-04-16,0.185,0.114,0.003,0.003
019,Clear Creek County,2020-04-16,0.32,0.317,0.004,0.004
021,Conejos County,2020-04-16,0.184,0.097,0.003,0.002
023,Costilla County,2020-04-16,0.085,0.063,0.002,0.002
025,Crowley County,2020-04-16,0.413,0.139,0.005,0.001
027,Custer County,2020-04-16,0.225,0.223,0.002,0.002
029,Delta County,2020-04-16,0.507,0.259,0.005,0.002
031,Denver County,2020-04-16,0.53,0.498,0.004,0.003
033,Dolores County,2020-04-16,0.135,0.106,0.004,0.004
035,Douglas County,2020-04-16,0.653,0.65,0.004,0.003
037,Eagle County,2020-04-16,0.167,0.166,0.003,0.002
039,Elbert County,2020-04-16,0.577,0.552,0.005,0.004
041,El Paso County,2020-04-16,0.581,0.558,0.005,0.003
043,Fremont County,2020-04-16,0.525,0.337,0.004,0.001
045,Garfield County,2020-04-16,0.501,0.486,0.007,0.003
047,Gilpin County,2020-04-16,0.327,0.321,0.002,0.002
049,Grand County,2020-04-16,0.068,0.067,0.002,0.002
051,Gunnison County,2020-04-16,0.255,0.243,0.005,0.003
053,Hinsdale County,2020-04-16,0.054,0.053,0.002,0.001
055,Huerfano County,2020-04-16,0.253,0.151,0.002,0.001
057,Jackson County,2020-04-16,0.067,0.052,0.001,0.001
059,Jefferson County,2020-04-16,0.646,0.631,0.004,0.003
061,Kiowa County,2020-04-16,0.316,0.168,0.004,0.002
063,Kit Carson County,2020-04-16,0.39,0.33,0.006,0.006
065,Lake County,2020-04-16,0.34,0.316,0.006,0.002
067,La Plata County,2020-04-16,0.428,0.421,0.006,0.005
069,Larimer County,2020-04-16,0.553,0.542,0.004,0.003
071,Las Animas County,2020-04-16,0.376,0.176,0.004,0.002
073,Lincoln County,2020-04-16,0.246,0.146,0.003,0.002
075,Logan County,2020-04-16,0.529,0.378,0.005,0.002
077,Mesa County,2020-04-16,0.558,0.521,0.006,0.003
079,Mineral County,2020-04-16,0.146,0.143,0.002,0.002
081,Moffat County,2020-04-16,0.415,0.373,0.014,0.003
083,Montezuma County,2020-04-16,0.447,0.425,0.013,0.002
085,Montrose County,2020-04-16,0.511,0.405,0.002,0.002
087,Morgan County,2020-04-16,0.479,0.42,0.006,0.003
089,Otero County,2020-04-16,0.462,0.302,0.008,0.002
091,Ouray County,2020-04-16,0.291,0.288,0.002,0.002
093,Park County,2020-04-16,0.212,0.21,0.002,0.001
095,Phillips County,2020-04-16,0.577,0.397,0.006,0.001
097,Pitkin County,2020-04-16,0.243,0.24,0.003,0.002
099,Prowers County,2020-04-16,0.392,0.267,0.012,0.002
101,Pueblo County,2020-04-16,0.507,0.37,0.006,0.002
103,Rio Blanco County,2020-04-16,0.29,0.281,0.006,0.003
105,Rio Grande County,2020-04-16,0.375,0.21,0.004,0.001
107,Routt County,2020-04-16,0.226,0.222,0.003,0.003
109,Saguache County,2020-04-16,0.142,0.09,0.003,0.002
111,San Juan County,2020-04-16,0.068,0.068,0.001,0.001
113,San Miguel County,2020-04-16,0.178,0.174,0.002,0.002
115,Sedgwick County,2020-04-16,0.444,0.168,0.001,0.001
117,Summit County,2020-04-16,0.134,0.134,0.001,0.001
119,Teller County,2020-04-16,0.395,0.39,0.002,0.002
121,Washington County,2020-04-16,0.488,0.185,0.003,0.001
123,Weld County,2020-04-16,0.52,0.485,0.004,0.003
125,Yuma County,2020-04-16,0.551,0.208,0.003,0.002
001,Adams County,2020-04-17,0.549,0.51,0.004,0.002
003,Alamosa County,2020-04-17,0.427,0.335,0.005,0.002
005,Arapahoe County,2020-04-17,0.598,0.573,0.004,0.002
007,Archuleta County,2020-04-17,0.261,0.258,0.002,0.002
009,Baca County,2020-04-17,0.357,0.16,0.004,0.003
011,Bent County,2020-04-17,0.477,0.168,0.003,0.001
013,Boulder County,2020-04-17,0.616,0.604,0.004,0.002
014,Broomfield County,2020-04-17,0.619,0.614,0.003,0.003
015,Chaffee County,2020-04-17,0.413,0.392,0.002,0.002
017,Cheyenne County,2020-04-17,0.185,0.114,0,0
019,Clear Creek County,2020-04-17,0.321,0.318,0.002,0.002
021,Conejos County,2020-04-17,0.185,0.099,0.002,0.001
023,Costilla County,2020-04-17,0.085,0.064,0.001,0.001
025,Crowley County,2020-04-17,0.414,0.139,0.001,0.001
027,Custer County,2020-04-17,0.227,0.224,0.002,0.002
029,Delta County,2020-04-17,0.51,0.26,0.003,0.001
031,Denver County,2020-04-17,0.534,0.501,0.004,0.003
033,Dolores County,2020-04-17,0.139,0.109,0.003,0.003
035,Douglas County,2020-04-17,0.657,0.653,0.004,0.003
037,Eagle County,2020-04-17,0.17,0.168,0.002,0.002
039,Elbert County,2020-04-17,0.579,0.555,0.003,0.002
041,El Paso County,2020-04-17,0.584,0.56,0.004,0.002
043,Fremont County,2020-04-17,0.528,0.338,0.004,0.001
045,Garfield County,2020-04-17,0.507,0.488,0.006,0.003
047,Gilpin County,2020-04-17,0.328,0.322,0.001,0.001
049,Grand County,2020-04-17,0.069,0.068,0.001,0.001
051,Gunnison County,2020-04-17,0.259,0.246,0.004,0.003
053,Hinsdale County,2020-04-17,0.055,0.054,0.001,0.001
055,Huerfano County,2020-04-17,0.255,0.153,0.002,0.002
057,Jackson County,2020-04-17,0.069,0.054,0.002,0.002
059,Jefferson County,2020-04-17,0.649,0.633,0.004,0.002
061,Kiowa County,2020-04-17,0.318,0.169,0.002,0.001
063,Kit Carson County,2020-04-17,0.393,0.332,0.003,0.002
065,Lake County,2020-04-17,0.343,0.318,0.004,0.002
067,La Plata County,2020-04-17,0.431,0.424,0.004,0.003
069,Larimer County,2020-04-17,0.557,0.544,0.004,0.003
071,Las Animas County,2020-04-17,0.38,0.177,0.004,0.001
073,Lincoln County,2020-04-17,0.248,0.148,0.002,0.002
075,Logan County,2020-04-17,0.532,0.379,0.004,0.001
077,Mesa County,2020-04-17,0.565,0.524,0.006,0.003
079,Mineral County,2020-04-17,0.149,0.146,0.003,0.003
081,Moffat County,2020-04-17,0.422,0.375,0.006,0.002
083,Montezuma County,2020-04-17,0.453,0.427,0.006,0.002
085,Montrose County,2020-04-17,0.513,0.406,0.002,0.002
087,Morgan County,2020-04-17,0.484,0.422,0.005,0.002
089,Otero County,2020-04-17,0.466,0.303,0.004,0.001
091,Ouray County,2020-04-17,0.293,0.29,0.001,0.001
093,Park County,2020-04-17,0.214,0.211,0.002,0.001
095,Phillips County,2020-04-17,0.585,0.399,0.007,0.002
097,Pitkin County,2020-04-17,0.246,0.243,0.003,0.003
099,Prowers County,2020-04-17,0.398,0.269,0.006,0.002
101,Pueblo County,2020-04-17,0.512,0.371,0.005,0.002
103,Rio Blanco County,2020-04-17,0.295,0.284,0.005,0.003
105,Rio Grande County,2020-04-17,0.378,0.211,0.002,0.001
107,Routt County,2020-04-17,0.23,0.225,0.003,0.003
109,Saguache County,2020-04-17,0.145,0.093,0.003,0.003
111,San Juan County,2020-04-17,0.069,0.069,0.001,0.001
113,San Miguel County,2020-04-17,0.182,0.178,0.004,0.004
115,Sedgwick County,2020-04-17,0.444,0.168,0.001,0
117,Summit County,2020-04-17,0.135,0.135,0.001,0.001
119,Teller County,2020-04-17,0.398,0.393,0.003,0.003
121,Washington County,2020-04-17,0.49,0.186,0.003,0.001
123,Weld County,2020-04-17,0.524,0.487,0.004,0.002
125,Yuma County,2020-04-17,0.552,0.209,0.003,0.001
001,Adams County,2020-04-18,0.552,0.512,0.004,0.002
003,Alamosa County,2020-04-18,0.431,0.336,0.004,0.001
005,Arapahoe County,2020-04-18,0.601,0.575,0.004,0.002
007,Archuleta County,2020-04-18,0.262,0.26,0.002,0.002
009,Baca County,2020-04-18,0.36,0.162,0.003,0.001
011,Bent County,2020-04-18,0.478,0.169,0.003,0.001
013,Boulder County,2020-04-18,0.619,0.606,0.003,0.003
014,Broomfield County,2020-04-18,0.622,0.617,0.003,0.003
015,Chaffee County,2020-04-18,0.415,0.393,0.002,0.002
017,Cheyenne County,2020-04-18,0.188,0.117,0.003,0.003
019,Clear Creek County,2020-04-18,0.324,0.321,0.003,0.003
021,Conejos County,2020-04-18,0.186,0.1,0.001,0.001
023,Costilla County,2020-04-18,0.087,0.065,0.002,0.001
025,Crowley County,2020-04-18,0.416,0.141,0.002,0.001
027,Custer County,2020-04-18,0.229,0.227,0.002,0.002
029,Delta County,2020-04-18,0.513,0.261,0.005,0.001
031,Denver County,2020-04-18,0.537,0.503,0.004,0.002
033,Dolores County,2020-04-18,0.141,0.111,0.002,0.002
035,Douglas County,2020-04-18,0.66,0.656,0.003,0.003
037,Eagle County,2020-04-18,0.171,0.169,0.001,0.001
039,Elbert County,2020-04-18,0.582,0.557,0.003,0.003
041,El Paso County,2020-04-18,0.588,0.562,0.004,0.002
043,Fremont County,2020-04-18,0.53,0.339,0.004,0.001
045,Garfield County,2020-04-18,0.512,0.491,0.006,0.002
047,Gilpin County,2020-04-18,0.33,0.323,0.002,0.002
049,Grand County,2020-04-18,0.07,0.069,0.001,0.001
051,Gunnison County,2020-04-18,0.263,0.249,0.004,0.003
053,Hinsdale County,2020-04-18,0.059,0.058,0.004,0.004
055,Huerfano County,2020-04-18,0.257,0.154,0.002,0.002
057,Jackson County,2020-04-18,0.069,0.054,0,0
059,Jefferson County,2020-04-18,0.653,0.635,0.003,0.002
061,Kiowa County,2020-04-18,0.319,0.17,0.002,0.001
063,Kit Carson County,2020-04-18,0.394,0.333,0.002,0.001
065,Lake County,2020-04-18,0.346,0.32,0.003,0.002
067,La Plata County,2020-04-18,0.435,0.426,0.004,0.003
069,Larimer County,2020-04-18,0.559,0.547,0.003,0.002
071,Las Animas County,2020-04-18,0.383,0.178,0.004,0.001
073,Lincoln County,2020-04-18,0.251,0.15,0.003,0.002
075,Logan County,2020-04-18,0.535,0.381,0.004,0.002
077,Mesa County,2020-04-18,0.571,0.526,0.008,0.002
079,Mineral County,2020-04-18,0.149,0.146,0,0
081,Moffat County,2020-04-18,0.426,0.377,0.007,0.002
083,Montezuma County,2020-04-18,0.459,0.429,0.006,0.002
085,Montrose County,2020-04-18,0.515,0.408,0.002,0.002
087,Morgan County,2020-04-18,0.488,0.425,0.005,0.003
089,Otero County,2020-04-18,0.47,0.304,0.005,0.002
091,Ouray County,2020-04-18,0.294,0.291,0.002,0.002
093,Park County,2020-04-18,0.215,0.212,0.001,0.001
095,Phillips County,2020-04-18,0.588,0.401,0.004,0.002
097,Pitkin County,2020-04-18,0.248,0.244,0.002,0.002
099,Prowers County,2020-04-18,0.403,0.269,0.006,0.001
101,Pueblo County,2020-04-18,0.515,0.373,0.005,0.002
103,Rio Blanco County,2020-04-18,0.299,0.285,0.005,0.002
105,Rio Grande County,2020-04-18,0.38,0.212,0.003,0.001
107,Routt County,2020-04-18,0.232,0.227,0.002,0.002
109,Saguache County,2020-04-18,0.148,0.095,0.003,0.003
111,San Juan County,2020-04-18,0.07,0.07,0.001,0.001
113,San Miguel County,2020-04-18,0.185,0.18,0.002,0.002
115,Sedgwick County,2020-04-18,0.449,0.17,0.005,0.002
117,Summit County,2020-04-18,0.136,0.135,0.001,0.001
119,Teller County,2020-04-18,0.4,0.394,0.002,0.002
121,Washington County,2020-04-18,0.491,0.187,0.006,0
123,Weld County,2020-04-18,0.527,0.49,0.004,0.002
125,Yuma County,2020-04-18,0.554,0.21,0.003,0.001
001,Adams County,2020-04-19,0.554,0.514,0.003,0.002
003,Alamosa County,2020-04-19,0.434,0.337,0.004,0.001
005,Arapahoe County,2020-04-19,0.604,0.578,0.003,0.002
007,Archuleta County,2020-04-19,0.263,0.26,0.001,0.001
009,Baca County,2020-04-19,0.362,0.163,0.002,0.001
011,Bent County,2020-04-19,0.479,0.17,0.001,0.001
013,Boulder County,2020-04-19,0.621,0.608,0.003,0.002
014,Broomfield County,2020-04-19,0.624,0.619,0.002,0.002
015,Chaffee County,2020-04-19,0.417,0.395,0.002,0.001
017,Cheyenne County,2020-04-19,0.189,0.118,0.001,0.001
019,Clear Creek County,2020-04-19,0.327,0.324,0.003,0.003
021,Conejos County,2020-04-19,0.189,0.101,0.003,0.002
023,Costilla County,2020-04-19,0.087,0.065,0.001,0
025,Crowley County,2020-04-19,0.417,0.141,0.002,0
027,Custer County,2020-04-19,0.23,0.227,0.001,0.001
029,Delta County,2020-04-19,0.514,0.261,0.001,0.001
031,Denver County,2020-04-19,0.54,0.505,0.003,0.002
033,Dolores County,2020-04-19,0.143,0.112,0.002,0.001
035,Douglas County,2020-04-19,0.662,0.658,0.003,0.002
037,Eagle County,2020-04-19,0.172,0.17,0.001,0.001
039,Elbert County,2020-04-19,0.583,0.559,0.002,0.002
041,El Paso County,2020-04-19,0.59,0.564,0.003,0.002
043,Fremont County,2020-04-19,0.532,0.34,0.002,0.001
045,Garfield County,2020-04-19,0.515,0.492,0.003,0.002
047,Gilpin County,2020-04-19,0.332,0.324,0.002,0.001
049,Grand County,2020-04-19,0.071,0.07,0.001,0.001
051,Gunnison County,2020-04-19,0.266,0.252,0.003,0.003
053,Hinsdale County,2020-04-19,0.061,0.059,0.001,0.001
055,Huerfano County,2020-04-19,0.258,0.156,0.001,0.001
057,Jackson County,2020-04-19,0.069,0.054,0,0
059,Jefferson County,2020-04-19,0.655,0.637,0.002,0.002
061,Kiowa County,2020-04-19,0.321,0.17,0.001,0
063,Kit Carson County,2020-04-19,0.395,0.334,0.001,0.001
065,Lake County,2020-04-19,0.35,0.321,0.004,0.002
067,La Plata County,2020-04-19,0.438,0.428,0.002,0.002
069,Larimer County,2020-04-19,0.562,0.548,0.002,0.002
071,Las Animas County,2020-04-19,0.386,0.179,0.002,0
073,Lincoln County,2020-04-19,0.251,0.151,0,0
075,Logan County,2020-04-19,0.537,0.383,0.002,0.001
077,Mesa County,2020-04-19,0.573,0.527,0.003,0.002
079,Mineral County,2020-04-19,0.149,0.146,0,0
081,Moffat County,2020-04-19,0.431,0.378,0.005,0.002
083,Montezuma County,2020-04-19,0.462,0.431,0.004,0.002
085,Montrose County,2020-04-19,0.517,0.41,0.002,0.002
087,Morgan County,2020-04-19,0.491,0.426,0.003,0.001
089,Otero County,2020-04-19,0.471,0.305,0.002,0.001
091,Ouray County,2020-04-19,0.296,0.293,0.002,0.002
093,Park County,2020-04-19,0.217,0.213,0.001,0.001
095,Phillips County,2020-04-19,0.59,0.401,0.002,0
097,Pitkin County,2020-04-19,0.249,0.245,0.001,0.001
099,Prowers County,2020-04-19,0.405,0.27,0.002,0.001
101,Pueblo County,2020-04-19,0.518,0.374,0.002,0.001
103,Rio Blanco County,2020-04-19,0.301,0.286,0.002,0.001
105,Rio Grande County,2020-04-19,0.381,0.213,0.001,0
107,Routt County,2020-04-19,0.233,0.228,0.001,0.001
109,Saguache County,2020-04-19,0.151,0.098,0.003,0.003
111,San Juan County,2020-04-19,0.07,0.07,0,0
113,San Miguel County,2020-04-19,0.187,0.182,0.002,0.002
115,Sedgwick County,2020-04-19,0.451,0.171,0.002,0.001
117,Summit County,2020-04-19,0.137,0.136,0.001,0.001
119,Teller County,2020-04-19,0.402,0.396,0.002,0.002
121,Washington County,2020-04-19,0.493,0.188,0.002,0.001
123,Weld County,2020-04-19,0.529,0.491,0.002,0.002
125,Yuma County,2020-04-19,0.555,0.21,0.001,0
001,Adams County,2020-04-20,0.557,0.516,0.003,0.002
003,Alamosa County,2020-04-20,0.437,0.338,0.002,0.001
005,Arapahoe County,2020-04-20,0.606,0.579,0.002,0.002
007,Archuleta County,2020-04-20,0.264,0.261,0.001,0.001
009,Baca County,2020-04-20,0.363,0.164,0.002,0.001
011,Bent County,2020-04-20,0.48,0.17,0.001,0.001
013,Boulder County,2020-04-20,0.624,0.61,0.002,0.002
014,Broomfield County,2020-04-20,0.627,0.621,0.002,0.002
015,Chaffee County,2020-04-20,0.418,0.396,0.002,0.001
017,Cheyenne County,2020-04-20,0.19,0.12,0.002,0.002
019,Clear Creek County,2020-04-20,0.33,0.327,0.003,0.003
021,Conejos County,2020-04-20,0.19,0.102,0.001,0
023,Costilla County,2020-04-20,0.087,0.065,0,0
025,Crowley County,2020-04-20,0.418,0.141,0.001,0
027,Custer County,2020-04-20,0.23,0.228,0,0
029,Delta County,2020-04-20,0.516,0.262,0.002,0.001
031,Denver County,2020-04-20,0.542,0.507,0.002,0.002
033,Dolores County,2020-04-20,0.145,0.113,0.001,0.001
035,Douglas County,2020-04-20,0.665,0.66,0.002,0.002
037,Eagle County,2020-04-20,0.173,0.171,0.001,0.001
039,Elbert County,2020-04-20,0.585,0.561,0.002,0.002
041,El Paso County,2020-04-20,0.592,0.565,0.002,0.001
043,Fremont County,2020-04-20,0.533,0.341,0.004,0.001
045,Garfield County,2020-04-20,0.518,0.494,0.003,0.002
047,Gilpin County,2020-04-20,0.332,0.325,0.001,0.001
049,Grand County,2020-04-20,0.073,0.072,0.002,0.002
051,Gunnison County,2020-04-20,0.268,0.253,0.002,0.001
053,Hinsdale County,2020-04-20,0.061,0.059,0,0
055,Huerfano County,2020-04-20,0.259,0.156,0.001,0.001
057,Jackson County,2020-04-20,0.071,0.056,0.001,0.001
059,Jefferson County,2020-04-20,0.657,0.639,0.002,0.002
061,Kiowa County,2020-04-20,0.321,0.17,0,0
063,Kit Carson County,2020-04-20,0.396,0.335,0.001,0.001
065,Lake County,2020-04-20,0.353,0.323,0.003,0.001
067,La Plata County,2020-04-20,0.44,0.43,0.002,0.002
069,Larimer County,2020-04-20,0.564,0.55,0.002,0.002
071,Las Animas County,2020-04-20,0.388,0.18,0.003,0.001
073,Lincoln County,2020-04-20,0.251,0.151,0,0
075,Logan County,2020-04-20,0.539,0.384,0.004,0.001
077,Mesa County,2020-04-20,0.576,0.529,0.003,0.001
079,Mineral County,2020-04-20,0.15,0.147,0.001,0.001
081,Moffat County,2020-04-20,0.436,0.38,0.004,0.001
083,Montezuma County,2020-04-20,0.465,0.432,0.003,0.001
085,Montrose County,2020-04-20,0.518,0.411,0.001,0.001
087,Morgan County,2020-04-20,0.492,0.427,0.002,0.001
089,Otero County,2020-04-20,0.474,0.306,0.002,0.001
091,Ouray County,2020-04-20,0.297,0.295,0.001,0.001
093,Park County,2020-04-20,0.217,0.213,0.001,0
095,Phillips County,2020-04-20,0.594,0.403,0.004,0.002
097,Pitkin County,2020-04-20,0.25,0.246,0.001,0.001
099,Prowers County,2020-04-20,0.407,0.271,0.002,0.001
101,Pueblo County,2020-04-20,0.519,0.375,0.003,0.001
103,Rio Blanco County,2020-04-20,0.303,0.288,0.002,0.002
105,Rio Grande County,2020-04-20,0.383,0.214,0.002,0.001
107,Routt County,2020-04-20,0.235,0.23,0.001,0.001
109,Saguache County,2020-04-20,0.154,0.1,0.003,0.002
111,San Juan County,2020-04-20,0.072,0.072,0.002,0.002
113,San Miguel County,2020-04-20,0.188,0.183,0.001,0.001
115,Sedgwick County,2020-04-20,0.451,0.171,0.002,0
117,Summit County,2020-04-20,0.138,0.137,0.001,0.001
119,Teller County,2020-04-20,0.404,0.397,0.001,0.001
121,Washington County,2020-04-20,0.493,0.188,0,0
123,Weld County,2020-04-20,0.531,0.493,0.002,0.002
125,Yuma County,2020-04-20,0.556,0.211,0.001,0.001
001,Adams County,2020-04-21,0.559,0.518,0.003,0.003
003,Alamosa County,2020-04-21,0.438,0.339,0.002,0.002
005,Arapahoe County,2020-04-21,0.609,0.582,0.003,0.003
007,Archuleta County,2020-04-21,0.266,0.263,0.002,0.002
009,Baca County,2020-04-21,0.367,0.168,0.005,0.004
011,Bent County,2020-04-21,0.481,0.172,0.001,0.001
013,Boulder County,2020-04-21,0.626,0.612,0.002,0.002
014,Broomfield County,2020-04-21,0.629,0.624,0.002,0.002
015,Chaffee County,2020-04-21,0.421,0.399,0.003,0.002
017,Cheyenne County,2020-04-21,0.191,0.121,0.001,0.001
019,Clear Creek County,2020-04-21,0.332,0.329,0.003,0.003
021,Conejos County,2020-04-21,0.192,0.103,0.002,0.001
023,Costilla County,2020-04-21,0.088,0.065,0.001,0
025,Crowley County,2020-04-21,0.418,0.141,0.001,0
027,Custer County,2020-04-21,0.231,0.229,0.001,0.001
029,Delta County,2020-04-21,0.517,0.263,0.001,0.001
031,Denver County,2020-04-21,0.545,0.509,0.003,0.002
